,ethoscope_id,ethoscope_name,experiment_date,experiment_time,db_filename,filesize
516,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-03-14,17-56-38,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-03-14_17-56-38/2016-03-14_17-56-38_005aeeee10184bb39b0754e75cef7900.db,570926080
517,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-03-21,20-36-15,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-03-21_20-36-15/2016-03-21_20-36-15_005aeeee10184bb39b0754e75cef7900.db,59658240
518,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-03-31,20-12-52,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-03-31_20-12-52/2016-03-31_20-12-52_005aeeee10184bb39b0754e75cef7900.db,42658816
519,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-04-04,17-41-32,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-04-04_17-41-32/2016-04-04_17-41-32_005aeeee10184bb39b0754e75cef7900.db,667443200
520,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-04-11,14-55-12,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-04-11_14-55-12/2016-04-11_14-55-12_005aeeee10184bb39b0754e75cef7900.db,668992512
521,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-04-21,20-38-04,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-04-21_20-38-04/2016-04-21_20-38-04_005aeeee10184bb39b0754e75cef7900.db,47511552
522,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-04-25,18-37-23,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-04-25_18-37-23/2016-04-25_18-37-23_005aeeee10184bb39b0754e75cef7900.db,552804352
523,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-05-02,18-11-58,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-05-02_18-11-58/2016-05-02_18-11-58_005aeeee10184bb39b0754e75cef7900.db,641104896
524,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-05-09,18-49-49,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-05-09_18-49-49/2016-05-09_18-49-49_005aeeee10184bb39b0754e75cef7900.db,592953344
525,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-05-16,17-13-40,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-05-16_17-13-40/2016-05-16_17-13-40_005aeeee10184bb39b0754e75cef7900.db,181080064
526,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-05-18,18-38-28,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-05-18_18-38-28/2016-05-18_18-38-28_005aeeee10184bb39b0754e75cef7900.db,419966976
527,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-05-23,19-27-23,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-05-23_19-27-23/2016-05-23_19-27-23_005aeeee10184bb39b0754e75cef7900.db,594046976
528,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-05-31,15-51-20,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-05-31_15-51-20/2016-05-31_15-51-20_005aeeee10184bb39b0754e75cef7900.db,538476544
529,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-06-07,17-13-30,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-06-07_17-13-30/2016-06-07_17-13-30_005aeeee10184bb39b0754e75cef7900.db,574636032
530,005aeeee10184bb39b0754e75cef7900,ETHOSCOPE_005,2016-06-07,18-13-30,005aeeee10184bb39b0754e75cef7900/ETHOSCOPE_005/2016-06-07_18-13-30/2016-06-07_18-13-30_005aeeee10184bb39b0754e75cef7900.db,695447552
531,005b6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-06-24,19-26-23,005b6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-06-24_19-26-23/2016-06-24_19-26-23_005b6ba04e534be486069c3db7b10827.db,562507776
532,005b6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-07-01,13-13-26,005b6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-07-01_13-13-26/2016-07-01_13-13-26_005b6ba04e534be486069c3db7b10827.db,546846720
533,005b6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-07-08,18-07-48,005b6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-07-08_18-07-48/2016-07-08_18-07-48_005b6ba04e534be486069c3db7b10827.db,676836352
534,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-03,20-51-16,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-03_20-51-16/2016-08-03_20-51-16_005c6ba04e534be486069c3db7b10827.db,40713216
535,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-04,12-01-48,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-04_12-01-48/2016-08-04_12-01-48_005c6ba04e534be486069c3db7b10827.db,318642176
536,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-08,14-32-37,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-08_14-32-37/2016-08-08_14-32-37_005c6ba04e534be486069c3db7b10827.db,59998208
537,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-09,16-31-14,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-09_16-31-14/2016-08-09_16-31-14_005c6ba04e534be486069c3db7b10827.db,61710336
538,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-15,13-58-07,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-15_13-58-07/2016-08-15_13-58-07_005c6ba04e534be486069c3db7b10827.db,76482560
539,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-17,14-36-07,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-17_14-36-07/2016-08-17_14-36-07_005c6ba04e534be486069c3db7b10827.db,76676096
540,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-08-23,16-27-20,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-08-23_16-27-20/2016-08-23_16-27-20_005c6ba04e534be486069c3db7b10827.db,540513280
541,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-09-01,14-44-25,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-09-01_14-44-25/2016-09-01_14-44-25_005c6ba04e534be486069c3db7b10827.db,942016512
542,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-09-27,20-23-00,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-09-27_20-23-00/2016-09-27_20-23-00_005c6ba04e534be486069c3db7b10827.db,51705856
543,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-09-29,20-28-14,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-09-29_20-28-14/2016-09-29_20-28-14_005c6ba04e534be486069c3db7b10827.db,47297536
544,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-10-03,17-00-38,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-10-03_17-00-38/2016-10-03_17-00-38_005c6ba04e534be486069c3db7b10827.db,515358720
545,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-11-03,20-26-52,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-11-03_20-26-52/2016-11-03_20-26-52_005c6ba04e534be486069c3db7b10827.db,0
546,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2016-11-28,13-26-02,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2016-11-28_13-26-02/2016-11-28_13-26-02_005c6ba04e534be486069c3db7b10827.db,598587392
547,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-01-14,08-49-05,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-01-14_08-49-05/2017-01-14_08-49-05_005c6ba04e534be486069c3db7b10827.db,151552
548,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-01-16,18-25-47,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-01-16_18-25-47/2017-01-16_18-25-47_005c6ba04e534be486069c3db7b10827.db,29409280
549,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-01-25,11-58-27,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-01-25_11-58-27/2017-01-25_11-58-27_005c6ba04e534be486069c3db7b10827.db,381967360
550,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-01-30,11-30-38,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-01-30_11-30-38/2017-01-30_11-30-38_005c6ba04e534be486069c3db7b10827.db,271493120
551,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-02-10,18-47-19,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-02-10_18-47-19/2017-02-10_18-47-19_005c6ba04e534be486069c3db7b10827.db,0
552,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-02-10,18-50-53,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-02-10_18-50-53/2017-02-10_18-50-53_005c6ba04e534be486069c3db7b10827.db,457958400
553,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-02-17,14-59-13,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-02-17_14-59-13/2017-02-17_14-59-13_005c6ba04e534be486069c3db7b10827.db,509170688
554,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-02-24,10-18-28,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-02-24_10-18-28/2017-02-24_10-18-28_005c6ba04e534be486069c3db7b10827.db,393054208
555,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-03-01,10-21-46,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-03-01_10-21-46/2017-03-01_10-21-46_005c6ba04e534be486069c3db7b10827.db,325616640
556,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-03-10,10-00-14,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-03-10_10-00-14/2017-03-10_10-00-14_005c6ba04e534be486069c3db7b10827.db,361832448
557,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-03-15,11-02-22,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-03-15_11-02-22/2017-03-15_11-02-22_005c6ba04e534be486069c3db7b10827.db,332298240
558,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-03-23,12-32-13,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-03-23_12-32-13/2017-03-23_12-32-13_005c6ba04e534be486069c3db7b10827.db,316064768
559,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-03-28,10-28-07,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-03-28_10-28-07/2017-03-28_10-28-07_005c6ba04e534be486069c3db7b10827.db,448765952
560,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-04-07,14-50-41,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-04-07_14-50-41/2017-04-07_14-50-41_005c6ba04e534be486069c3db7b10827.db,727233536
561,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-04-19,09-35-51,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-04-19_09-35-51/2017-04-19_09-35-51_005c6ba04e534be486069c3db7b10827.db,235172864
562,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-04-25,15-04-27,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-04-25_15-04-27/2017-04-25_15-04-27_005c6ba04e534be486069c3db7b10827.db,41957376
563,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-05-03,14-40-01,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-05-03_14-40-01/2017-05-03_14-40-01_005c6ba04e534be486069c3db7b10827.db,44951552
564,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-05-04,17-06-25,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-05-04_17-06-25/2017-05-04_17-06-25_005c6ba04e534be486069c3db7b10827.db,278622208
565,005c6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-05-09,14-51-53,005c6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-05-09_14-51-53/2017-05-09_14-51-53_005c6ba04e534be486069c3db7b10827.db,150046720
566,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-11-21,12-39-08,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-11-21_12-39-08/2017-11-21_12-39-08_005d6ba04e534be486069c3db7b10827.db,55296
567,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-11-21,12-45-47,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-11-21_12-45-47/2017-11-21_12-45-47_005d6ba04e534be486069c3db7b10827.db,0
568,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-11-25,18-23-52,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-11-25_18-23-52/2017-11-25_18-23-52_005d6ba04e534be486069c3db7b10827.db,492327936
569,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-12-02,13-37-04,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-12-02_13-37-04/2017-12-02_13-37-04_005d6ba04e534be486069c3db7b10827.db,1732608
570,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-12-02,14-25-30,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-12-02_14-25-30/2017-12-02_14-25-30_005d6ba04e534be486069c3db7b10827.db,432453632
571,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-12-08,16-47-00,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-12-08_16-47-00/2017-12-08_16-47-00_005d6ba04e534be486069c3db7b10827.db,492454912
572,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-12-15,17-44-46,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-12-15_17-44-46/2017-12-15_17-44-46_005d6ba04e534be486069c3db7b10827.db,516519936
573,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-12-22,13-06-10,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-12-22_13-06-10/2017-12-22_13-06-10_005d6ba04e534be486069c3db7b10827.db,460400640
574,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2017-12-28,14-25-53,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2017-12-28_14-25-53/2017-12-28_14-25-53_005d6ba04e534be486069c3db7b10827.db,610325504
575,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-01-05,15-17-47,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-01-05_15-17-47/2018-01-05_15-17-47_005d6ba04e534be486069c3db7b10827.db,511737856
576,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-03-19,14-13-07,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-03-19_14-13-07/2018-03-19_14-13-07_005d6ba04e534be486069c3db7b10827.db,62597120
577,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-03-20,16-53-06,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-03-20_16-53-06/2018-03-20_16-53-06_005d6ba04e534be486069c3db7b10827.db,137613312
578,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-03-22,10-29-40,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-03-22_10-29-40/2018-03-22_10-29-40_005d6ba04e534be486069c3db7b10827.db,317862912
579,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-04-04,16-02-41,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-04-04_16-02-41/2018-04-04_16-02-41_005d6ba04e534be486069c3db7b10827.db,0
580,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-04-04,16-03-55,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-04-04_16-03-55/2018-04-04_16-03-55_005d6ba04e534be486069c3db7b10827.db,250071040
581,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-04-13,12-27-17,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-04-13_12-27-17/2018-04-13_12-27-17_005d6ba04e534be486069c3db7b10827.db,59392
582,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-04-13,12-52-35,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-04-13_12-52-35/2018-04-13_12-52-35_005d6ba04e534be486069c3db7b10827.db,111616
583,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-04-13,13-20-04,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-04-13_13-20-04/2018-04-13_13-20-04_005d6ba04e534be486069c3db7b10827.db,176219136
584,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-04-23,20-08-24,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-04-23_20-08-24/2018-04-23_20-08-24_005d6ba04e534be486069c3db7b10827.db,287129600
585,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-05-05,09-43-24,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-05-05_09-43-24/2018-05-05_09-43-24_005d6ba04e534be486069c3db7b10827.db,298574848
586,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-05-11,16-04-06,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-05-11_16-04-06/2018-05-11_16-04-06_005d6ba04e534be486069c3db7b10827.db,353895424
587,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-05-31,12-53-13,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-05-31_12-53-13/2018-05-31_12-53-13_005d6ba04e534be486069c3db7b10827.db,316176384
588,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-08-03,09-12-54,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-08-03_09-12-54/2018-08-03_09-12-54_005d6ba04e534be486069c3db7b10827.db,375808
589,005d6ba04e534be486069c3db7b10827,ETHOSCOPE_005,2018-08-09,09-43-02,005d6ba04e534be486069c3db7b10827/ETHOSCOPE_005/2018-08-09_09-43-02/2018-08-09_09-43-02_005d6ba04e534be486069c3db7b10827.db,32855040
590,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-11-05,10-58-38,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-11-05_10-58-38/2015-11-05_10-58-38_006aeeee10184bb39b0754e75cef7900.db,458384384
591,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-11-11,12-30-40,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-11-11_12-30-40/2015-11-11_12-30-40_006aeeee10184bb39b0754e75cef7900.db,13402112
592,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-11-16,21-13-16,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-11-16_21-13-16/2015-11-16_21-13-16_006aeeee10184bb39b0754e75cef7900.db,100450304
593,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-11-19,16-05-14,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-11-19_16-05-14/2015-11-19_16-05-14_006aeeee10184bb39b0754e75cef7900.db,189167616
594,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-11-22,14-00-24,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-11-22_14-00-24/2015-11-22_14-00-24_006aeeee10184bb39b0754e75cef7900.db,598935552
595,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-12-01,08-59-50,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-12-01_08-59-50/2015-12-01_08-59-50_006aeeee10184bb39b0754e75cef7900.db,553704448
596,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-12-07,20-18-32,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-12-07_20-18-32/2015-12-07_20-18-32_006aeeee10184bb39b0754e75cef7900.db,96120832
597,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-12-08,19-46-15,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-12-08_19-46-15/2015-12-08_19-46-15_006aeeee10184bb39b0754e75cef7900.db,484994048
598,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-12-13,18-51-18,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-12-13_18-51-18/2015-12-13_18-51-18_006aeeee10184bb39b0754e75cef7900.db,559777792
599,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2015-12-19,12-30-37,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2015-12-19_12-30-37/2015-12-19_12-30-37_006aeeee10184bb39b0754e75cef7900.db,1343593472
600,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-01-14,21-42-14,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-01-14_21-42-14/2016-01-14_21-42-14_006aeeee10184bb39b0754e75cef7900.db,986919936
601,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-02-15,15-06-59,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-02-15_15-06-59/2016-02-15_15-06-59_006aeeee10184bb39b0754e75cef7900.db,604592128
602,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-02-26,10-09-37,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-02-26_10-09-37/2016-02-26_10-09-37_006aeeee10184bb39b0754e75cef7900.db,1643520
603,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-02-26,11-02-18,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-02-26_11-02-18/2016-02-26_11-02-18_006aeeee10184bb39b0754e75cef7900.db,94643200
604,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-03-14,22-11-09,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-03-14_22-11-09/2016-03-14_22-11-09_006aeeee10184bb39b0754e75cef7900.db,668726272
605,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-03-21,16-54-15,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-03-21_16-54-15/2016-03-21_16-54-15_006aeeee10184bb39b0754e75cef7900.db,160037888
606,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-03-28,17-08-25,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-03-28_17-08-25/2016-03-28_17-08-25_006aeeee10184bb39b0754e75cef7900.db,187820032
607,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-04-04,11-02-38,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-04-04_11-02-38/2016-04-04_11-02-38_006aeeee10184bb39b0754e75cef7900.db,147181568
608,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-04-08,18-03-34,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-04-08_18-03-34/2016-04-08_18-03-34_006aeeee10184bb39b0754e75cef7900.db,215760896
609,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-04-14,20-49-52,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-04-14_20-49-52/2016-04-14_20-49-52_006aeeee10184bb39b0754e75cef7900.db,47476736
610,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-04-16,14-33-50,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-04-16_14-33-50/2016-04-16_14-33-50_006aeeee10184bb39b0754e75cef7900.db,372343808
611,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-04-21,20-40-06,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-04-21_20-40-06/2016-04-21_20-40-06_006aeeee10184bb39b0754e75cef7900.db,51656704
612,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-04-24,18-18-30,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-04-24_18-18-30/2016-04-24_18-18-30_006aeeee10184bb39b0754e75cef7900.db,806640640
613,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-05-09,19-29-12,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-05-09_19-29-12/2016-05-09_19-29-12_006aeeee10184bb39b0754e75cef7900.db,629854208
614,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-05-16,16-59-56,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-05-16_16-59-56/2016-05-16_16-59-56_006aeeee10184bb39b0754e75cef7900.db,187170816
615,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-05-18,18-38-29,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-05-18_18-38-29/2016-05-18_18-38-29_006aeeee10184bb39b0754e75cef7900.db,433246208
616,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-05-23,14-34-46,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-05-23_14-34-46/2016-05-23_14-34-46_006aeeee10184bb39b0754e75cef7900.db,5526528
617,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-05-23,19-27-46,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-05-23_19-27-46/2016-05-23_19-27-46_006aeeee10184bb39b0754e75cef7900.db,630755328
618,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-05-31,16-06-20,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-05-31_16-06-20/2016-05-31_16-06-20_006aeeee10184bb39b0754e75cef7900.db,577847296
619,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-06-07,17-21-38,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-06-07_17-21-38/2016-06-07_17-21-38_006aeeee10184bb39b0754e75cef7900.db,180461568
620,006aeeee10184bb39b0754e75cef7900,ETHOSCOPE_006,2016-06-07,18-21-38,006aeeee10184bb39b0754e75cef7900/ETHOSCOPE_006/2016-06-07_18-21-38/2016-06-07_18-21-38_006aeeee10184bb39b0754e75cef7900.db,29827072
621,006afdfecaaa435a8e17b789ddc2ea1a,ETHOSCOPE_006,2016-10-04,10-42-10,006afdfecaaa435a8e17b789ddc2ea1a/ETHOSCOPE_006/2016-10-04_10-42-10/2016-10-04_10-42-10_006afdfecaaa435a8e17b789ddc2ea1a.db,630249472
622,006afdfecaaa435a8e17b789ddc2ea1a,ETHOSCOPE_006,2016-10-10,12-05-52,006afdfecaaa435a8e17b789ddc2ea1a/ETHOSCOPE_006/2016-10-10_12-05-52/2016-10-10_12-05-52_006afdfecaaa435a8e17b789ddc2ea1a.db,380523520
